Product ID,Store ID,Price,Sales Quantity,Month,Weekday,Is_Weekend,Is_EndOfMonth,Promotions_No,Promotions_Yes,Seasonality Factors_Festival,Seasonality Factors_Holiday,Seasonality Factors_Missing,External Factors_Competitor Pricing,External Factors_Economic Indicator,External Factors_Missing,External Factors_Weather,Demand Trend_Decreasing,Demand Trend_Increasing,Demand Trend_Stable,Customer Segments_Budget,Customer Segments_Premium,Customer Segments_Regular,Store_Avg_Sales,Product_Avg_Sales,Prediction,Lower,Upper,Alert,Month_Name
9127,92,61.05,96,12,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,243.01030927835052,66.0,82.45542857142857,40.684635700134244,124.2262214427229,-,Dec
6182,93,86.21,399,4,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,295.7692307692308,223.5,344.2209186025245,173.93052496539167,514.5113122396573,-,Apr
6349,57,74.12,488,12,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,243.74157303370785,317.5,312.813558180066,126.35062232041355,499.2764940397185,-,Dec
6845,62,57.84,149,6,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,247.95098039215685,139.5,130.2632220849195,26.29396564412633,234.23247852571268,-,Jun
8785,94,77.77,276,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,258.58035714285717,276.0,280.7862649967599,140.56588775187666,421.00664224164314,-,Jan
1210,31,94.33,270,9,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,258.86725663716817,289.0,291.47843590954375,67.26527634038138,515.6915954787062,-,Sep
8010,49,62.26,326,9,6,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,253.73,381.75,385.640509578322,279.8537149108673,491.42730424577667,-,Sep
6384,51,91.44,134,7,4,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,248.61818181818182,235.5,201.64056831976333,32.82322148053399,370.4579151589927,-,Jul
7588,81,45.98,394,10,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,246.61904761904762,345.5,347.3411070215968,250.3573112995387,444.32490274365495,-,Oct
3678,9,99.21,59,11,5,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,251.05050505050505,64.5,67.92477713981924,26.51735285320676,109.33220142643172,-,Nov
8749,40,16.21,148,10,5,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,239.82203389830508,289.6666666666667,223.32345624161266,29.408910401943984,417.23800208128137,-,Oct
2751,61,59.71,150,12,4,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,249.89320388349515,288.0,232.8725690251825,71.19844669754696,394.546691352818,-,Dec
9058,36,62.94,255,3,5,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,237.6036036036036,237.0,250.2249267422063,126.42888325777855,374.02097022663406,-,Mar
3304,37,71.86,168,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,238.40697674418604,168.0,170.2588650614336,66.6738006938405,273.8439294290267,-,Feb
5062,65,58.3,25,4,5,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,246.1341463414634,234.5,175.87477484304145,0.0,379.8418959688937,-,Apr
6613,28,34.51,372,12,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,229.83898305084745,394.5,397.9940164545163,282.89556017629064,513.0924727327421,-,Dec
4264,79,64.0,295,5,4,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,246.81052631578947,286.0,268.11078483334904,139.50005327921914,396.7215163874789,-,May
8457,43,89.46,110,4,4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,218.46218487394958,110.0,98.70282010097701,43.25998217293017,154.14565802902385,-,Apr
2142,48,46.39,265,1,5,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,288.4157303370786,258.0,289.69306003690724,28.562817176994486,550.82330289682,-,Jan
8687,5,73.65,71,4,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,231.74257425742573,124.33333333333333,92.80139373817536,0.0,189.71654450335618,-,Apr
3380,41,45.75,102,7,3,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,253.38372093023256,84.5,89.75490239749215,23.743065081835297,155.76673971314898,-,Jul
3111,25,52.76,350,12,5,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,239.28571428571428,329.6666666666667,343.3006400563292,252.81581550730846,433.78546460534994,-,Dec
5267,6,89.17,217,3,5,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,242.54736842105262,217.0,213.11330601694772,105.63931027641183,320.5873017574836,-,Mar
5848,60,71.92,289,1,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,238.25242718446603,288.6666666666667,286.3286867691892,136.32645063169053,436.3309229066878,-,Jan
7102,74,12.64,472,9,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,239.36470588235295,387.5,390.08811452937516,300.23748294212123,479.9387461166291,-,Sep
9587,35,58.36,9,6,5,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,247.1958762886598,170.0,107.16337098551887,0.0,316.29821358658296,-,Jun
3574,25,37.66,470,11,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,239.28571428571428,470.0,470.08241755836184,457.7255348627506,482.4393002539731,Hot product,Nov
1049,74,55.08,171,10,2,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,239.36470588235295,360.0,250.44090303030305,19.10464159877162,481.77716446183445,-,Oct
5314,75,79.23,90,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,241.16666666666666,168.0,144.76689346676713,11.33343756390559,278.20034936962867,-,Mar
9010,52,27.51,110,9,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,262.55172413793105,110.0,122.25211866034105,9.30788934330316,235.19634797737893,-,Sep
5589,11,25.32,374,3,2,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,262.46153846153845,374.0,380.73773888555064,331.83994535547214,429.63553241562914,-,Mar
2328,31,69.17,42,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,258.86725663716817,80.5,57.76105389749139,0.0,117.15105968549521,-,Jan
1386,85,31.66,29,4,6,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,243.6946564885496,29.0,30.3777494135981,11.692182011152354,49.063316816043844,-,Apr
7086,31,78.04,259,8,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,258.86725663716817,182.0,209.14650028141295,57.378426030637314,360.91457453218857,-,Aug
4858,64,11.02,358,10,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,240.1734693877551,319.6666666666667,333.5770436180576,216.53945487747546,450.6146323586397,-,Oct
1507,15,81.77,465,8,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,250.75531914893617,465.0,464.87698170324984,452.4038078473553,477.35015555914435,Hot product,Aug
7756,56,56.36,346,6,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,244.65765765765767,267.8,289.65621410964536,124.56512983714049,454.74729838215023,-,Jun
5928,76,52.59,4,8,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,245.84883720930233,283.0,159.6777364218046,0.0,413.9838824229281,-,Aug
5062,99,24.14,444,6,3,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,262.8785046728972,234.5,337.5470522505735,65.67089465279435,609.4232098483526,-,Jun
2384,57,75.06,217,4,4,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,243.74157303370785,236.0,238.88071853893655,114.71952458321175,363.04191249466135,-,Apr
4455,35,69.77,410,2,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,247.1958762886598,368.6666666666667,382.98878420175424,283.1212204936404,482.8563479098681,-,Feb
4324,58,18.23,130,4,5,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,244.0,200.0,200.6181141428655,69.23002953827884,332.0061987474521,-,Apr
7344,50,7.79,119,1,4,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,253.4678899082569,119.0,116.41618704770983,36.1341584978214,196.69821559759825,-,Jan
1404,30,11.03,197,1,4,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,261.0989010989011,194.0,239.65207543684284,28.789680564516942,450.5144703091687,-,Jan
1936,37,65.57,32,9,6,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,238.40697674418604,32.0,31.3443386794664,17.065874988731593,45.62280237020121,-,Sep
1181,32,38.42,18,4,4,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,238.61052631578949,251.0,161.59476007465872,0.0,458.5123989019242,-,Apr
6915,65,60.44,88,10,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,246.1341463414634,88.0,88.55516765003637,51.529356798385315,125.58097850168741,-,Oct
5440,74,88.68,470,5,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,239.36470588235295,279.5,340.64447693072293,116.7650690994287,564.5238847620171,-,May
2619,61,10.92,487,7,6,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,249.89320388349515,344.5,440.45285687745053,305.67133529534135,575.2343784595597,Hot product,Jul
9770,78,36.3,22,7,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,257.55555555555554,22.0,22.741858801415304,16.18286522271521,29.300852380115398,-,Jul
5170,8,33.4,29,8,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,241.20192307692307,197.0,133.15105090220035,0.0,364.2481154711524,-,Aug
1225,78,52.84,423,12,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,257.55555555555554,414.3333333333333,422.12567433465296,370.9571912107143,473.2941574585916,Hot product,Dec
6191,99,83.5,268,4,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,262.8785046728972,268.0,268.8557627310601,150.10273858589812,387.6087868762221,-,Apr
1445,24,73.44,453,12,6,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,273.70212765957444,173.0,374.508126984127,116.97442188095272,632.0418320873013,-,Dec
6646,69,34.77,69,10,5,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,222.58333333333334,193.66666666666666,127.8301155063747,0.0,306.5242576949955,-,Oct
1008,87,26.55,300,7,4,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,239.3578947368421,304.0,298.7700625507507,130.0971613048224,467.442963796679,-,Jul
4658,96,38.09,14,6,2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,291.23853211009174,152.5,92.55267674088364,0.0,283.0367424597714,-,Jun
7371,58,38.39,330,3,3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,244.0,312.5,313.15031587350086,199.6612760607991,426.63935568620263,-,Mar
8704,96,29.75,399,4,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,291.23853211009174,190.66666666666666,329.1107944933607,127.23460122567872,530.9869877610427,-,Apr
8615,59,38.5,199,11,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,243.83035714285714,199.0,209.90646706321758,85.72578365857062,334.08715046786455,-,Nov
7294,63,68.54,60,7,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,264.1758241758242,60.0,60.15200253981815,49.74324529546523,70.56075978417107,-,Jul
5149,82,82.28,185,8,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,237.4878048780488,197.0,188.32271173048397,99.42699111778855,277.2184323431794,-,Aug
3470,80,93.81,40,9,4,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,235.48888888888888,40.0,38.36594365034653,17.051287956432223,59.68059934426084,-,Sep
1899,22,11.48,235,8,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,243.97938144329896,235.0,248.64226099902143,89.96441991069787,407.320102087345,-,Aug
9113,71,59.06,476,3,5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,254.29906542056074,260.0,366.5974466009874,136.2071932406779,596.9876999612968,-,Mar
2686,45,35.4,105,2,4,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,254.4742268041237,161.5,105.74263352400546,16.909868541454102,194.5753985065568,-,Feb
1459,44,44.4,263,5,4,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,248.06593406593407,224.5,219.504304444985,103.00861326863719,335.9999956213328,-,May
1685,42,41.43,217,11,6,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,254.96363636363637,241.33333333333334,214.56093697681013,0.0,450.3945039678972,-,Nov
2642,30,42.99,425,8,6,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,261.0989010989011,221.5,310.41101766548735,69.92376883520868,550.898266495766,-,Aug
1865,33,88.3,465,5,3,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,242.02727272727273,306.0,306.49830592624335,147.8173116861878,465.1793001662989,-,May
4261,61,80.35,15,3,5,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,249.89320388349515,15.0,15.7,10.371827330125269,21.028172669874728,-,Mar
5655,98,77.09,493,7,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,236.21698113207546,479.0,486.97,472.6004995716622,501.33950042833783,Hot product,Jul
3007,18,79.95,170,9,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,253.84615384615384,170.0,180.10454044626334,56.88392889390457,303.3251519986221,-,Sep
9828,91,81.87,156,10,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,251.35294117647058,156.0,165.89476762449615,69.6231949659237,262.1663402830686,-,Oct
4019,54,21.62,396,6,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,274.54,396.0,399.2041661497738,344.69295881299377,453.71537348655386,-,Jun
4428,91,94.35,223,4,5,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,251.35294117647058,330.3333333333333,291.36758018179813,123.81976246196297,458.9153979016333,-,Apr
7273,8,53.45,354,12,5,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,241.20192307692307,354.0,335.26243560558663,208.81526841908362,461.70960279208964,-,Dec
1890,36,37.24,65,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,237.6036036036036,252.0,162.7039738123195,0.0,383.7534166605913,-,Jan
4274,81,12.5,344,12,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,246.61904761904762,350.3333333333333,336.8552348598739,170.62699953826947,503.08347018147833,-,Dec
5101,34,74.48,160,12,3,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,225.30555555555554,160.0,165.1079104428927,49.69970634274806,280.5161145430373,-,Dec
4266,51,51.99,399,1,5,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,248.61818181818182,219.0,267.27808803891696,54.406875260456985,480.1493008173769,-,Jan
6555,82,7.82,199,11,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,237.4878048780488,199.0,201.14194226950008,54.389882832435546,347.8940017065646,-,Nov
8094,42,41.5,3,10,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,254.96363636363637,3.0,2.97,2.45477717441868,3.4852228255813205,-,Oct
5247,11,28.12,60,4,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,262.46153846153845,60.0,60.74303041241682,47.48467020977923,74.0013906150544,-,Apr
2073,23,63.48,361,5,6,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,233.98901098901098,258.5,282.18629657437,119.47804108628208,444.8945520624579,-,May
5902,45,62.04,279,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,254.4742268041237,160.0,115.63164018695443,0.0,267.49682408646083,-,Jan
9044,2,69.49,53,4,3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,257.39252336448595,237.0,134.68546663096956,0.0,360.2129566629959,-,Apr
1439,80,68.57,58,12,4,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,235.48888888888888,58.0,62.81567043740572,27.464374857379774,98.16696601743166,-,Dec
9659,81,89.28,314,2,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,246.61904761904762,314.0,290.56077312925424,168.10638521224615,413.01516104626234,-,Feb
3630,76,49.04,396,4,5,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,245.84883720930233,396.0,396.28991596352915,334.64673026803297,457.93310165902534,-,Apr
9166,15,64.18,114,1,6,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,250.75531914893617,114.0,113.36053073116537,36.26611821225171,190.45494325007903,-,Jan
9695,33,62.92,16,1,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,242.02727272727273,127.0,80.72219292964837,0.0,237.3864021255422,-,Jan
6722,36,18.82,183,9,4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,237.6036036036036,180.33333333333334,187.04755652707064,81.46953008952438,292.6255829646169,-,Sep
1210,25,80.04,278,8,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,239.28571428571428,289.0,274.1793182232043,151.39406855069865,396.96456789570993,-,Aug
3439,66,35.85,493,5,6,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,248.78504672897196,380.6666666666667,444.5888745419607,331.69565951608473,557.4820895678366,Hot product,May
2718,17,35.27,273,1,3,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,237.84782608695653,273.0,263.20018751092505,62.23790261273956,464.16247240911053,-,Jan
4992,67,76.35,436,3,4,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,246.82828282828282,272.0,334.7558890470085,148.8181361460976,520.6936419479194,-,Mar
2295,99,40.56,389,11,5,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,262.8785046728972,251.5,316.32150940801927,77.83382068935794,554.8091981266806,-,Nov
9589,84,14.53,461,4,3,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,266.5595238095238,252.0,273.0622113376568,47.433550927236666,498.6908717480769,-,Apr
2828,49,83.23,198,3,5,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,253.73,289.3333333333333,262.25333380850634,110.46499147708664,414.04167613992604,-,Mar
1410,72,69.57,384,8,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,268.20952380952383,349.5,370.9184348356107,269.2978460177486,472.5390236534728,-,Aug
5371,40,59.86,105,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,239.82203389830508,219.5,165.98091818953992,17.709603293033354,314.2522330860465,-,Jan
1124,23,93.39,24,3,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,233.98901098901098,24.0,27.085079365079363,9.339846192822161,44.83031253733657,-,Mar
4410,5,68.32,6,6,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,231.74257425742573,6.0,5.96,5.575920008331598,6.344079991668402,-,Jun
7918,49,29.81,342,10,5,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,253.73,174.5,178.78817959199685,8.525757022955247,349.05060216103846,-,Oct
8699,49,49.98,184,12,5,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,253.73,184.0,194.59787724857026,88.2870715220222,300.9086829751183,-,Dec
2076,96,53.97,39,7,5,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,291.23853211009174,240.5,156.14700191210787,0.0,462.6871394574871,-,Jul
5372,97,28.38,194,8,5,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,229.45882352941177,195.5,183.7351883074155,47.113980013070744,320.35639660176025,-,Aug
5512,4,22.4,1,3,2,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,274.06363636363636,124.5,123.55529939161939,0.0,264.4362893757043,-,Mar
7963,1,34.86,167,7,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,235.27272727272728,167.0,164.8526381504919,54.12077217666972,275.5845041243141,-,Jul
7834,93,66.47,284,5,4,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,295.7692307692308,337.6666666666667,311.6322701435691,196.80129091249307,426.4632493746451,-,May
7644,24,99.84,478,9,5,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,273.70212765957444,352.3333333333333,427.23579606233653,260.56172257405274,593.9098695506203,Hot product,Sep
6020,55,73.14,92,6,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,239.11494252873564,92.0,87.16398228065387,29.834460928997864,144.49350363230988,-,Jun
7860,43,28.56,168,10,5,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,218.46218487394958,208.88888888888889,191.28604113538495,5.8681538407143705,376.7039284300555,-,Oct
3972,18,79.95,160,5,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,253.84615384615384,160.0,156.3646810283249,0.0,335.47917203803354,-,May
8988,94,46.31,338,10,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,258.58035714285717,326.3333333333333,338.5578440963613,194.50848411048486,482.60720408223773,-,Oct
7442,27,98.44,170,11,6,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,249.55140186915887,126.66666666666667,160.33466720019996,87.88926256681576,232.78007183358415,-,Nov
5194,82,26.98,26,1,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,237.4878048780488,26.0,25.016666396761135,13.029953970747252,37.00337882277502,-,Jan
8678,89,80.45,388,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,249.94117647058823,278.6,311.5302236318915,131.64604201486964,491.41440524891334,-,Jan
6366,33,12.36,198,8,3,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,242.02727272727273,336.5,253.14430853103008,102.1885579512421,404.10005911081805,-,Aug
8990,38,90.56,279,3,5,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,250.24468085106383,403.25,319.9963296961255,204.63892538937787,435.3537340028731,-,Mar
6146,73,61.21,300,3,6,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,263.9051724137931,205.75,233.60147385446717,78.47717461979929,388.72577308913503,-,Mar
5749,73,27.36,324,5,2,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,263.9051724137931,314.0,330.85367294979244,202.64340852783315,459.06393737175176,-,May
3931,23,27.66,110,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,233.98901098901098,110.0,104.62899662179292,46.32377756724002,162.93421567634581,-,May
4491,72,11.45,365,5,5,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,268.20952380952383,365.0,358.13611484247514,244.53634638419294,471.73588330075734,-,May
8766,92,87.12,107,6,5,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,243.01030927835052,262.25,279.25405017731043,56.75428188184094,501.7538184727799,-,Jun
8404,81,85.81,278,11,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,246.61904761904762,233.0,274.55341071150673,143.91412607130562,405.1926953517078,-,Nov
1685,62,24.21,151,11,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,247.95098039215685,241.33333333333334,191.53026750181488,38.66665403588087,344.3938809677489,-,Nov
3888,26,44.29,386,3,5,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,231.72,315.0,353.01344368429847,249.75597368918366,456.2709136794133,-,Mar
2565,4,79.79,54,9,4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,274.06363636363636,54.0,56.332192348392354,35.72508052419863,76.93930417258608,-,Sep
4102,85,97.89,455,6,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,243.6946564885496,386.5,428.7828342901287,316.00675519506086,541.5589133851964,Hot product,Jun
1437,94,96.6,5,11,6,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,258.58035714285717,197.33333333333334,170.9530880726393,0.0,373.09338794525354,-,Nov
2360,97,57.46,38,11,5,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,229.45882352941177,80.0,53.09535171387132,3.780729250396803,102.40997417734583,-,Nov
5710,53,65.27,196,10,6,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,219.70652173913044,114.0,92.6178339362041,0.0,197.40087246169296,-,Oct
7295,55,8.87,187,5,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,239.11494252873564,117.66666666666667,136.8526021110021,16.059312993795515,257.6458912282087,-,May
2487,56,67.06,283,5,3,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,244.65765765765767,283.0,259.3730809276747,74.07409298683385,444.67206886851557,-,May
9016,70,83.67,294,10,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,267.3611111111111,318.6666666666667,320.29485831712793,201.32525430199237,439.2644623322635,-,Oct
4626,1,95.89,116,12,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,235.27272727272728,201.0,179.54189118327054,0.0,407.59999192592215,-,Dec
2606,22,80.98,58,3,2,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,243.97938144329896,190.0,135.99148701331663,0.0,305.94405589319905,-,Mar
8908,17,15.28,374,1,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,237.84782608695653,347.0,352.70674557591815,253.63012044948002,451.78337070235625,-,Jan
6611,1,83.75,5,8,6,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,235.27272727272728,5.0,5.01,4.422326757457854,5.597673242542146,-,Aug
5973,12,89.27,91,12,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,236.44642857142858,91.0,93.56909989618597,38.433377921530244,148.7048218708417,-,Dec
6575,47,53.33,165,4,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,243.9304347826087,185.33333333333334,178.1996893856477,47.03164895794774,309.36772981334764,-,Apr
6721,79,53.2,25,10,3,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,246.81052631578947,25.0,25.550147526621995,16.70009144849591,34.40020360474808,-,Oct
6839,74,89.03,445,7,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,239.36470588235295,243.0,356.6125278113276,179.12069963716453,534.1043559854907,-,Jul
5951,29,29.42,296,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,250.38392857142858,296.0,301.33559365100473,166.66511469239876,436.00607260961067,-,May
3880,31,73.55,192,2,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,258.86725663716817,105.5,134.13613600006423,24.223485657678793,244.04878634244966,-,Feb
7888,71,42.82,63,11,4,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,254.29906542056074,72.0,67.35836843107461,28.648150756279385,106.06858610586983,-,Nov
5490,53,79.86,352,12,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,219.70652173913044,352.0,351.3360303598505,233.83416363188576,468.83789708781524,-,Dec
9727,55,23.15,48,2,2,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,239.11494252873564,48.0,40.08027777777778,2.5522465646669303,77.60830899088863,-,Feb
8209,17,75.18,87,5,5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,237.84782608695653,87.0,86.309047793981,58.634531041128604,113.98356454683338,-,May
